Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
444,22.0,0.0,0.0,755.0,4.0,190.0,67052.0,0.1,4345.0,0.0,0.0,17031.98632645607,,,,,,,,,,,,,,,,,,,,,1937.4999781798645,1246.3762791704628,3984.840700706537,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,22.0,0.0,0.0,834.0,5.0,79.0,67131.0,0.1,1670.0,0.0,0.0,17040.036540031433,,,,,,,,,,,,,,,,,,,,,765.63834966915,527.8720263750034,1612.7384345067167,-19.970019995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,22.0,0.0,0.0,1035.0,6.0,201.0,67332.0,0.1,5210.0,0.0,0.0,17060.364813566208,,,,,,,,,,,,,,,,,,,,,2546.939846749109,1510.1261321012546,4707.475333996089,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,22.0,0.0,0.0,1098.0,7.0,63.0,67395.0,0.1,1290.0,0.0,0.0,17066.817241191864,,,,,,,,,,,,,,,,,,,,,548.5727407117234,417.66450047847195,1257.954568517628,-19.970019995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,22.0,0.0,0.0,1193.0,8.0,95.0,67490.0,0.1,2490.0,0.0,0.0,17076.77721142769,,,,,,,,,,,,,,,,,,,,,1247.0668643640965,709.3273428584737,2376.2788292651117,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,22.0,0.0,0.0,1379.0,9.0,186.0,67676.0,0.1,4555.0,0.0,0.0,17095.681473255157,,,,,,,,,,,,,,,,,,,,,1972.8670344769462,1280.2732831553053,4196.435405963811,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,22.0,0.0,0.0,1593.0,10.0,214.0,67890.0,0.1,5295.0,0.0,0.0,17117.30535507202,,,,,,,,,,,,,,,,,,,,,2395.209436674769,1383.9588080203537,4792.004397341888,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,22.0,0.0,0.0,1631.0,11.0,38.0,67928.0,0.1,1035.0,0.0,0.0,17121.682244300842,,,,,,,,,,,,,,,,,,,,,614.0535042584839,305.2454523269652,1013.6923378214825,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,22.0,0.0,0.0,1771.0,12.0,140.0,68068.0,0.1,3485.0,0.0,0.0,17136.182604074478,,,,,,,,,,,,,,,,,,,,,1553.0678999553788,943.7091039279663,3274.115450792382,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,22.0,0.0,0.0,1845.0,13.0,74.0,68142.0,0.1,2595.0,0.0,0.0,17143.878848075867,,,,,,,,,,,,,,,,,,,,,1106.7958352326038,790.8538312932758,2518.130851765467,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,22.0,0.0,0.0,2047.0,14.0,202.0,68344.0,0.1,5195.0,0.0,0.0,17164.437458753586,,,,,,,,,,,,,,,,,,,,,2385.410549593357,1214.7552200468924,4722.5875214374955,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,22.0,0.0,0.0,2105.0,15.0,58.0,68402.0,0.1,1905.0,0.0,0.0,17170.641468048096,,,,,,,,,,,,,,,,,,,,,784.329135581196,630.7358021648123,1863.2335139306385,-29.925099925029997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,22.0,0.0,0.0,2290.0,16.0,185.0,68587.0,0.1,4650.0,0.0,0.0,17189.337391614914,,,,,,,,,,,,,,,,,,,,,2090.1351351409403,1115.058079148015,4271.864457048566,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,22.0,0.0,0.0,2501.0,17.0,211.0,68798.0,0.1,5310.0,0.0,0.0,17210.737824201584,,,,,,,,,,,,,,,,,,,,,2604.937110884558,1344.9931613858291,4769.893286282642,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,22.0,0.0,0.0,2647.0,18.0,146.0,68944.0,0.1,3175.0,0.0,0.0,17225.92742586136,,,,,,,,,,,,,,,,,,,,,1369.7839369384087,874.8450804658848,2980.970505246982,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,22.0,0.0,0.0,2831.0,19.0,184.0,69128.0,0.1,4105.0,0.0,0.0,17244.97762322426,,,,,,,,,,,,,,,,,,,,,1971.1997079242374,1012.3750923014493,3749.795094135119,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,22.0,0.0,0.0,3040.0,20.0,209.0,69337.0,0.1,4820.0,0.0,0.0,17266.083403348923,,,,,,,,,,,,,,,,,,,,,2368.710425427599,1378.9528637700084,4333.60239226778,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,23.0,0.0,0.0,194.0,1.0,194.0,69531.0,0.1,4965.0,0.0,0.0,17753.793255090714,,,,,,,,,,,,,,,,,,,,,2445.6101746471554,1403.0674578271385,4499.546219010255,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,23.0,0.0,0.0,397.0,2.0,203.0,69734.0,0.1,4570.0,0.0,0.0,17774.547140836716,,,,,,,,,,,,,,,,,,,,,2271.66508965893,1280.4509108547331,4117.082033784773,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,23.0,0.0,0.0,593.0,3.0,196.0,69930.0,0.1,5075.0,0.0,0.0,17794.401111602783,,,,,,,,,,,,,,,,,,,,,2592.4481784409004,1391.3696059691983,4576.02763627049,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,23.0,0.0,0.0,789.0,4.0,196.0,70126.0,0.1,4945.0,0.0,0.0,17814.134719133377,,,,,,,,,,,,,,,,,,,,,2360.9704448588923,1404.4033971561755,4491.227757094091,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,23.0,0.0,0.0,976.0,5.0,187.0,70313.0,0.1,4670.0,0.0,0.0,17832.94695687294,,,,,,,,,,,,,,,,,,,,,2313.5788461968637,1329.117160349821,4245.8482063256315,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,23.0,0.0,0.0,1159.0,6.0,183.0,70496.0,0.1,3990.0,0.0,0.0,17851.877677202225,,,,,,,,,,,,,,,,,,,,,1987.347794020709,1178.83557966993,3633.5788778710757,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,23.0,0.0,0.0,1346.0,7.0,187.0,70683.0,0.1,4660.0,0.0,0.0,17870.78417634964,,,,,,,,,,,,,,,,,,,,,2148.271873311851,1291.278768816247,4266.802497883955,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,23.0,0.0,0.0,1435.0,8.0,89.0,70772.0,0.1,2340.0,0.0,0.0,17879.934228897095,,,,,,,,,,,,,,,,,,,,,1169.1528237180885,676.1591722369127,2240.4240062776385,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,23.0,0.0,0.0,1640.0,9.0,205.0,70977.0,0.1,4920.0,0.0,0.0,17901.192444324493,,,,,,,,,,,,,,,,,,,,,2330.076580856169,1303.347931242213,4451.232314320817,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,23.0,0.0,0.0,1831.0,10.0,191.0,71168.0,0.1,4510.0,0.0,0.0,17920.257267713547,,,,,,,,,,,,,,,,,,,,,2025.891728278546,1179.0601921059585,4131.313174935497,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,23.0,0.0,0.0,2019.0,11.0,188.0,71356.0,0.1,4435.0,0.0,0.0,17939.00661420822,,,,,,,,,,,,,,,,,,,,,1972.037159081559,1204.5788017491889,4072.397737169268,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,23.0,0.0,0.0,2204.0,12.0,185.0,71541.0,0.1,4690.0,0.0,0.0,17957.619069814682,,,,,,,,,,,,,,,,,,,,,2022.6016200194456,1202.9746429535314,4324.4633024379755,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,23.0,0.0,0.0,2401.0,13.0,197.0,71738.0,0.1,4900.0,0.0,0.0,17977.691749811172,,,,,,,,,,,,,,,,,,,,,2085.794742795213,1146.0730557299673,4498.090117814857,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,23.0,0.0,0.0,2479.0,14.0,78.0,71816.0,0.1,1935.0,0.0,0.0,17985.68230652809,,,,,,,,,,,,,,,,,,,,,762.9755997116476,600.8653320409624,1879.2445130039869,4.885324575294895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,23.0,0.0,0.0,2609.0,15.0,130.0,71946.0,0.1,3475.0,0.0,0.0,17999.212124824524,,,,,,,,,,,,,,,,,,,,,1500.2461267970668,925.462315151529,3286.5377925637154,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
